Country;L1Name;L2Namev2;BECNURBPTCH;BECPTCHDENS;BECAWMNSHPINDX;BECAWMNNNGH;BECEFFMESHSIZE;BECAWAVGPTCHAREA;BECAWEDGDENS;BECPRSBRT;BECPRSSUBWAY;BECADCRCTYAVG;BECADINTDENS;BECADSTTDENS;BECADSTTPNODEAVG;BECADSTTLGAVG;BECURBTRVDELAYINDEX;UL_PROFILE;TR_PROFILE;CentLatitude;CentLongitude;TSNE_UL_X;TSNE_UL_Y;TSNE_TR_X;TSNE_TR_Y;PCA_UL_X;PCA_UL_Y;PCA_TR_X;PCA_TR_Y;UMAP_UL_X;UMAP_UL_Y;UMAP_TR_X;UMAP_TR_Y
Argentina;Buenos Aires;Esteban Echeverría;126;1,0397;4,278;60,9738;2239,0606;4804,0065;9,219268511;0;0;1,01606825289465;42,1872460798759;8779,85238901296;3,3472172351885;116,03523662793;0,1717225364164342;2;1;-34,85314020000001;-58,47441850000001;23,68631935119629;-22,061214447021484;9,531694412231445;-40,81160354614258;1,4024122427918415;0,6174659775887267;-1,9272861672439334;-0,890054193276766;-3,37294340133667;2,1274821758270264;3,4635581970214844;3,2978944778442383
Argentina;Buenos Aires;Exaltación de la Cruz;730;1,1498;3,226;114,1588;1,434;87,449;0,113774133;0;0;1,04146975096214;2,80542140483106;1236,79412696359;3,11516996448503;258,919251252985;0,017417200550384045;1;3;-34,2743308;-59,15010559999999;5,231053829193115;18,138410568237305;30,49008560180664;26,919761657714844;-0,6800290667422421;-0,050551501592382475;0,7058967167439785;-0,9817628745218645;1,8053972721099854;-1,5818229913711548;-4,772918224334717;1,275383710861206
Argentina;Buenos Aires;Ezeiza;352;1,4806;5,3981;64,406;405,6376;2527,5182;3,32060003;0;0;1,03465337466962;16,9404498836728;4361,16343979051;3,31201461854728;144,345641868786;0,08762236871833426;2;4;-34,8537327;-58,5228619;10,371491432189941;-6,204373359680176;46,30243682861328;-6,590585231781006;0,5036363899331218;0,17025448484906844;-0,7838982704276126;-1,2691843018184201;-0,8955729007720947;0,8675593137741089;-3,078864336013794;5,8601460456848145
Argentina;Buenos Aires;Florencio Varela;172;0,9033;3,5086;68,1294;1021,8091;3689,3246;4,262841515;0;0;1,01068965653519;36,3002629355069;7423,97710597961;3,38132825258573;115,222039734074;0,10879181074535837;2;1;-34,7965806;-58,27601199999999;24,170610427856445;-15,314763069152832;10,291763305664062;-40,3577880859375;0,536203547043419;0,1327666929897197;-1,8005805775078083;-1,2061106053210484;-3,210541248321533;1,1085225343704224;3,2723701000213623;3,3645224571228027
Argentina;Buenos Aires;General Rodríguez;376;1,0517;4,738;66,6734;52,1562;772,9066;1,335312734;0;0;1,03078131558781;12,9082718827673;3272,97569691637;3,36538855854008;143,938173334207;0,08267591119120858;1;4;-34,6020889;-58,9521294;0,9700634479522705;-5,6199235916137695;46,50010681152344;-5,726566314697266;-0,1331913650187181;-0,19949978661653614;-0,7237687064309984;-1,5640590174277174;0,3865189850330353;1,5545036792755127;-3,1870923042297363;5,8563127517700195
Argentina;Buenos Aires;General San Martín;22;0,3893;1,9107;60,2553;4151,7672;4796,4008;8,859929078;0;0;1,02345501294547;83,1901803919381;15623,8942489824;3,50840163934426;104,753514200636;0,1550322945054351;3;5;-34,57595060000001;-58,5372696;31,009641647338867;-25,609615325927734;9,552345275878906;-51,97670364379883;1,5162918779575933;0,5567063439035022;-3,4250461867754933;-0,08112315202071346;-4,6613545417785645;2,156996726989746;5,162850379943848;3,869170665740967
Argentina;Buenos Aires;Hurlingham;42;1,1873;2,8433;61,0083;1598,6003;2321,7302;13,95173783;0;0;1,01455575121244;70,9543518149728;13475,0218296644;3,37672510257366;107,157754616055;0,14729274397891426;2;5;-34,589571;-58,62755019999999;32,424373626708984;-13,047347068786621;9,00759506225586;-47,9864387512207;0,4606110367750893;1,5080603176629537;-2,9045687470404724;-0,2232304554176063;-4,023063659667969;0,5080944299697876;4,522270202636719;3,6077187061309814
Argentina;Buenos Aires;Ituzaingó;47;1,2336;2,3692;60,0989;2901,9364;3256,5816;13,21154335;0;0;1,01126041315515;81,7012361215096;15911,12481536;3,45242480049109;109,732344620459;0,110851092451617;2;5;-34,6570243;-58,6753978;30,790292739868164;-19,276376724243164;9,034504890441895;-51,22901916503906;0,9639235420679142;1,5606788405243415;-3,4149641384825196;-0,06381984781105782;-4,142117977142334;1,0757561922073364;5,063904762268066;3,8007192611694336
Argentina;Buenos Aires;Jose C Paz;116;2,3159;3,1277;60,068;2949,4518;3696,9448;13,14827181;0;0;1,00637352733172;97,8290051884995;16674,4042083111;3,40482112110197;95,2255230007224;0,11018037964957189;2;5;-34,5151052;-58,7662461;27,99020004272461;4,250024318695068;7,5031023025512695;-52,929168701171875;1,2328971901389343;2,22380403241442;-3,769712746328172;0,22161905039583737;-2,309546709060669;-0,7911955118179321;5,512272357940674;3,690967559814453
Argentina;Buenos Aires;La Matanza;289;0,8803;6,5192;61,1865;7933,3924;15776,9919;8,263557283;0;0;1,01228544687854;58,4550689854949;11065,2927102605;3,42813605977192;104,831802480397;0,18169802382787487;3;5;-34,7862476;-58,6229664;22,700176239013672;-32,405155181884766;9,362889289855957;-44,388893127441406;5,913303779983309;-0,14868843100075216;-2,589632829428774;-0,7220938469751191;-4,133666515350342;3,3404452800750732;3,8076159954071045;3,4309446811676025
